


Save Time :2026-04-30 12:19:27
User Name :fmboma

Date,eNodeB Name,Cell FDD TDD Indication,Cell Name,LocalCell Id,eNodeB Function Name,Integrity,Radio Net Availability Rate(%),RRC Setup Success Rate(all),RRC Setup Success Rate(Service)[%],RRC Setup Success Rate(Signal)[%],E-RAB Setup Success Rate (ALL)(%),Call Drop Rate (All)(%),HO Success Rate(Intra Freqency),HO Success Rate(S1)[%],Paging Transfer Success Rate,Total Traffic (Gbit),DL Traffic Volume(Gbit),UL Traffic Volume(Gbit),L.Traffic.User.Avg,L.Traffic.User.Max,User DL PDCP Average Throughput,User UL PDCP Average Throughput,DL IBLER[%],UL IBLER[%],DL ReTrans Rate[%],DL Packet Loss Rate(all),UL Packet Loss Rate(all),DL PRB Usage Rate(%),UL PRB Usage Rate(%),PUCCHUsage Rate[%],PDCCH CCE Usage Rate[%],Average CQI,Average PDSCH MCS,Data Access Time (ms),Total Cell Unavail Duration(s)
2026-04-25,HRE-0318-Goromonzi,CELL_TDD,HRE-0318-Goromonzi_LTE_5,5,HRE-0318-Goromonzi,100%,100,75.0656,/0,75.0656,100,/0,100,100,100,0.102,0.0969,0.0051,0.0055,1,10.974,1.0402,23.7479,98.9943,0.343,0.0001,0,1.3693,17.7271,0.0014,4.7005,7.1201,2.5261,2.4093,0
2026-04-25,HRE-0318-Goromonzi,CELL_TDD,HRE-0318-Goromonzi_LTE_4,4,HRE-0318-Goromonzi,100%,100,82.0187,100,79.9403,100,0.6135,100,100,100,4.0137,3.5051,0.5086,0.1384,2,31.1995,5.4904,11.665,72.4237,0.1274,0,0,1.3363,16.5024,0.0346,4.1425,10.0398,12.6525,1.8977,0
2026-04-25,HRE-0318-Goromonzi,CELL_TDD,HRE-0318-Goromonzi_LTE_3,3,HRE-0318-Goromonzi,100%,100,94.5074,100,94.3801,100,4.2553,100,80,100,9.6566,9.1065,0.5501,0.1603,3,40.8651,2.9267,10.6279,81.2758,0.1121,0,0,1.2036,13.2481,0.0401,3.7672,11.7923,20.0096,1.7485,0
2026-04-25,HRE-0318-Goromonzi,CELL_TDD,HRE-0318-Goromonzi_LTE_2,2,HRE-0318-Goromonzi,100%,100,79.5872,100,79.5637,100,50,100,100,100,0.1332,0.1297,0.0035,0.006,2,10.6971,0.5634,19.4797,99.0874,0.2724,0.0001,0,0.9888,12.7945,0.0015,3.4558,6.8288,3.2646,3.4818,0
2026-04-25,HRE-0318-Goromonzi,CELL_TDD,HRE-0318-Goromonzi_LTE_1,1,HRE-0318-Goromonzi,100%,100,88.102,100,84.8193,100,1.3158,100,100,100,7.867,7.2408,0.6262,0.1598,2,64.0459,9.5733,9.3854,68.1272,0.1097,0,0,1.0105,12.5544,0.0399,3.1617,10.2564,11.5527,1.8722,0
2026-04-25,MID-0168-Mkoba 17,CELL_TDD,MID-0168-Mkoba 17_LTE_6,6,MID-0168-Mkoba 17,100%,100,99.9199,99.9561,99.7263,99.8529,0.7084,99.9142,99.096,100.002,187.9459,169.6197,18.3262,6.4252,17,8.1155,4.3244,16.3238,7.2454,0.1996,0,0,16.0206,37.326,1.6063,10.9349,8.4945,13.1421,2.1879,0
2026-04-25,MID-0168-Mkoba 17,CELL_TDD,MID-0168-Mkoba 17_LTE_5,5,MID-0168-Mkoba 17,100%,100,99.7918,99.9501,98.997,99.8361,0.437,99.9395,87.8891,100.002,192.3518,177.7468,14.605,5.7954,14,11.4974,2.6694,14.2522,5.4831,0.1733,0,0,11.8415,38.9577,1.4489,10.3788,10.547,18.3503,2.0295,0
2026-04-25,MID-0168-Mkoba 17,CELL_TDD,MID-0168-Mkoba 17_LTE_4,4,MID-0168-Mkoba 17,100%,100,99.8179,99.9754,99.0794,99.8126,0.3155,99.9544,80.7021,100.002,189.29,174.4299,14.8602,8.1991,17,11.7172,3.8213,14.4208,6.5372,0.1776,0,0,13.2033,37.2617,2.0498,9.938,10.3236,15.8976,2.1107,0
2026-04-25,MID-0168-Mkoba 17,CELL_TDD,MID-0168-Mkoba 17_LTE_3,3,MID-0168-Mkoba 17,100%,100,99.9068,99.9403,99.6654,99.8697,0.4094,99.9656,98.7944,100.002,283.6887,260.7689,22.9198,7.1041,18,15.5056,4.8515,15.0239,6.0467,0.1848,0,0,14.8758,29.9757,1.776,11.0413,9.2459,15.799,2.1386,0
2026-04-25,MID-0168-Mkoba 17,CELL_TDD,MID-0168-Mkoba 17_LTE_2,2,MID-0168-Mkoba 17,100%,100,99.8334,99.9534,99.1109,99.7664,0.5537,99.9643,74.6995,100.002,97.3688,89.7845,7.5843,5.0483,13,19.6647,1.9106,13.6699,6.8377,0.1646,0,0,5.6371,26.2021,1.2621,7.3331,10.2751,16.6365,2.0616,0
2026-04-25,MID-0168-Mkoba 17,CELL_TDD,MID-0168-Mkoba 17_LTE_1,1,MID-0168-Mkoba 17,100%,100,99.8168,99.9841,98.829,99.84,0.5603,100,94.3277,100.0023,183.3331,167.3313,16.0017,6.24,15,16.8032,4.4427,13.6627,5.034,0.1652,0,0,9.9671,31.4265,1.56,8.3034,10.56,16.9606,2.0859,0
2026-04-25,MID-0005-Mambo,CELL_TDD,MID-0005-Mambo_LTE_6,6,MID-0005-Mambo,100%,100,99.5286,99.9829,97.5646,99.8335,0.5001,100,52.6567,100,100.4159,93.029,7.3869,3.0389,10,8.2908,2.153,18.5574,8.1025,0.2265,0,0,9.221,28.9132,0.7597,7.9277,11.1573,13.1361,2.1946,0
2026-04-25,MID-0005-Mambo,CELL_TDD,MID-0005-Mambo_LTE_5,5,MID-0005-Mambo,100%,100,99.0422,99.817,95.8438,99.4906,2.7717,100,52.3314,100,33.1811,29.8739,3.3072,1.2988,8,8.854,3.7278,24.1311,11.13,0.3521,0,0,3.8699,22.2277,0.3247,3.2907,11.1645,15.1059,2.1611,0
2026-04-25,MID-0005-Mambo,CELL_TDD,MID-0005-Mambo_LTE_4,4,MID-0005-Mambo,100%,100,98.1595,99.8938,94.6921,99.5855,3.0665,99.8865,37.6769,100,116.6909,107.9358,8.7551,3.0062,11,15.8479,4.4721,14.9329,8.9339,0.1692,0,0,6.7206,30.3042,0.7515,3.4208,10.7308,16.14,2.0186,0
2026-04-25,MID-0005-Mambo,CELL_TDD,MID-0005-Mambo_LTE_3,3,MID-0005-Mambo,100%,100,99.6626,99.9323,98.3402,99.8179,0.5897,100,64.6789,100,126.8442,118.5447,8.2995,4.2684,13,11.709,1.7182,18.2078,6.5678,0.2149,0,0,7.6588,30.3753,1.0671,3.8066,10.989,14.805,2.0601,0
2026-04-25,MID-0005-Mambo,CELL_TDD,MID-0005-Mambo_LTE_2,2,MID-0005-Mambo,100%,100,98.2417,99.9467,89.6505,99.6592,0.9299,100,58.2807,100,30.1547,27.8265,2.3282,1.8052,7,10.6147,1.8774,20.6952,7.5275,0.2769,0,0,2.7076,19.611,0.4513,2.2818,11.4486,15.3285,2.056,0
2026-04-25,MID-0005-Mambo,CELL_TDD,MID-0005-Mambo_LTE_1,1,MID-0005-Mambo,100%,100,98.6414,99.9134,94.2751,99.7682,2.7936,99.9174,52.3967,100.0015,102.4542,94.2707,8.1835,3.079,11,12.0586,3.5498,18.1903,6.1071,0.2152,0,0,6.0466,23.7026,0.7698,3.3842,12.3224,16.0093,1.8969,0
2026-04-25,HRE-0266-Hatcliffe Extension,CELL_TDD,HRE-0266-Hatcliffe Extension_LTE_6,6,HRE-0266-Hatcliffe Extension,100%,100,87.574,94.7368,86.6667,100,19.0476,100,18.75,100.0016,0.0061,0.0053,0.0008,0.0041,2,1.238,0.1415,31.3007,96.6908,0.4782,0.0195,0,1.188,16.1807,0.001,2.6061,6.1401,1.2948,3.8333,0
2026-04-25,HRE-0266-Hatcliffe Extension,CELL_TDD,HRE-0266-Hatcliffe Extension_LTE_5,5,HRE-0266-Hatcliffe Extension,100%,100,99.691,99.8583,98.2673,99.7264,0.6178,99.6594,86.3172,100.0016,1782.2192,1629.5688,152.6503,29.2492,52,4.603,3.6204,13.5741,5.6717,0.1477,0,0,82.3825,87.5336,7.3123,23.2901,9.9269,14.8421,4.6036,0
2026-04-25,HRE-0266-Hatcliffe Extension,CELL_TDD,HRE-0266-Hatcliffe Extension_LTE_4,4,HRE-0266-Hatcliffe Extension,100%,100,97.2424,99.8968,82.511,99.8224,0.7128,99.711,66.523,100.0016,726.7097,666.2005,60.5093,11.4129,25,8.7364,4.1738,13.3368,6.8789,0.1417,0,0,38.0157,59.8327,2.8532,12.7978,10.5797,17.1264,2.2184,0
2026-04-25,HRE-0266-Hatcliffe Extension,CELL_TDD,HRE-0266-Hatcliffe Extension_LTE_3,3,HRE-0266-Hatcliffe Extension,100%,100,92.6136,100,90.7801,97.7273,16.6667,100,8.8235,100.0016,0.0287,0.0194,0.0093,0.0124,3,3.9197,0.3076,37.1546,88.2124,0.4899,0.0029,0,0.8612,11.3577,0.0031,2.4978,5.8001,2.9984,4.0278,0
2026-04-25,HRE-0266-Hatcliffe Extension,CELL_TDD,HRE-0266-Hatcliffe Extension_LTE_2,2,HRE-0266-Hatcliffe Extension,100%,100,99.7965,99.907,98.5797,99.7169,0.7517,99.6912,95.2201,100.0016,1477.5113,1349.1907,128.3206,32.5116,63,5.1244,2.9826,12.5446,7.429,0.1378,0,0.0001,76.4734,76.1878,8.1279,18.6828,9.9309,13.5821,4.083,0
2026-04-25,HRE-0266-Hatcliffe Extension,CELL_TDD,HRE-0266-Hatcliffe Extension_LTE_1,1,HRE-0266-Hatcliffe Extension,100%,100,97.7175,99.9245,88.2895,99.8516,1.8405,99.8267,68.8056,100.0004,541.5787,490.6985,50.8802,8.6231,22,11.9084,4.0118,13.6375,6.012,0.1503,0,0,26.6614,51.7569,2.1558,9.4527,9.8698,17.6245,2.1879,0
2026-04-25,HRE-0596-Marimba 2,CELL_TDD,HRE-0596-Marimba 2_LTE_6,6,HRE-0596-Marimba 2,100%,100,99.6661,100,98.2533,99.9067,0.4263,99.7015,82.2542,100,51.8906,46.9405,4.9501,5.0472,12,8.2683,2.1856,14.6937,7.4204,0.1638,0,0,5.6695,28.4904,1.2618,5.7125,10.3278,12.3433,2.0421,0
2026-04-25,HRE-0596-Marimba 2,CELL_TDD,HRE-0596-Marimba 2_LTE_5,5,HRE-0596-Marimba 2,100%,100,99.8965,99.986,98.7826,99.9447,0.4262,99.4444,95.0877,100,87.1481,79.7914,7.3567,2.0604,7,12.4016,4.9318,13.8686,5.4543,0.1607,0,0,7.4226,27.8309,0.5151,6.3505,4.956,16.4172,2.4298,0
2026-04-25,HRE-0596-Marimba 2,CELL_TDD,HRE-0596-Marimba 2_LTE_4,4,HRE-0596-Marimba 2,100%,100,99.5746,99.9248,98.0181,99.7105,0.7074,100,83.3605,100,882.227,815.8652,66.3618,21.3181,35,5.955,1.8627,13.6608,9.2089,0.1421,0,0,53.0004,78.3971,5.3295,18.5033,9.3642,14.155,2.8177,0
2026-04-25,HRE-0596-Marimba 2,CELL_TDD,HRE-0596-Marimba 2_LTE_3,3,HRE-0596-Marimba 2,100%,100,99.9744,99.9865,99.7613,99.9758,0.4438,100,99.1063,100,108.823,94.6298,14.1932,2.7745,8,16.5147,3.4935,13.9769,6.3815,0.1541,0,0,5.4741,26.6511,0.6936,5.058,8.4642,18.1971,2.0753,0
2026-04-25,HRE-0596-Marimba 2,CELL_TDD,HRE-0596-Marimba 2_LTE_2,2,HRE-0596-Marimba 2,100%,100,99.7897,99.8752,99.3333,99.8243,0.3774,100,92.73,100,14.9232,13.4129,1.5103,0.5811,6,5.6689,1.9497,18.2162,11.9024,0.2026,0,0,2.8028,13.1531,0.1453,3.564,4.6491,8.4174,2.7105,0
2026-04-25,HRE-0596-Marimba 2,CELL_TDD,HRE-0596-Marimba 2_LTE_1,1,HRE-0596-Marimba 2,100%,100,99.6695,99.8866,98.6542,99.6304,2.4364,100,79.9099,100.0013,219.757,184.9779,34.7791,3.8722,12,7.695,3.9985,21.7482,8.9512,0.2486,0,0,34.915,37.4695,0.968,10.0206,7.7537,9.6476,2.3625,0
2026-04-25,MID-0020-Kwekwe High,CELL_TDD,MID-0020-Kwekwe High_LTE_6,6,MID-0020-Kwekwe High,100%,100,99.5559,99.9537,97.9742,99.9104,0.4776,100,90.4048,99.9994,115.1034,108.397,6.7064,2.5402,9,16.488,4.116,15.1743,5.3379,0.1713,0,0,6.9084,26.6796,0.635,4.3544,10.3996,15.0839,2.0156,0
2026-04-25,MID-0020-Kwekwe High,CELL_TDD,MID-0020-Kwekwe High_LTE_5,5,MID-0020-Kwekwe High,100%,100,99.4188,99.9447,97.8387,99.5686,1.6084,99.8674,35.3601,99.9997,33.7579,30.6412,3.1167,1.7952,7,10.0733,2.4868,21.4075,8.3793,0.2494,0,0,3.6518,22.1123,0.4488,2.8066,9.9893,12.7186,2.1442,0
2026-04-25,MID-0020-Kwekwe High,CELL_TDD,MID-0020-Kwekwe High_LTE_4,4,MID-0020-Kwekwe High,100%,100,98.5669,99.4542,96.4589,98.6909,5.0574,100,16.0798,99.9997,139.562,124.4298,15.1322,8.1818,29,11.9152,2.6059,19.6428,11.6299,0.2371,0.0001,0,9.5802,41.4068,2.0455,7.1861,11.4693,13.3093,2.2422,0
2026-04-25,MID-0020-Kwekwe High,CELL_TDD,MID-0020-Kwekwe High_LTE_3,3,MID-0020-Kwekwe High,100%,100,99.9057,99.965,99.3888,99.907,0.2557,100,91.1269,100,131.0493,96.0377,35.0116,5.1064,13,7.0886,8.4694,19.012,5.6717,0.2106,0,0,9.6685,38.7117,1.2766,4.1793,10.3624,12.5011,2.3778,0
2026-04-25,MID-0020-Kwekwe High,CELL_TDD,MID-0020-Kwekwe High_LTE_2,2,MID-0020-Kwekwe High,100%,100,98.947,99.7636,96.0237,99.5148,1.3274,100,26.93,99.9994,31.8381,29.5783,2.2598,2.0293,9,7.5484,1.3867,21.1286,9.0786,0.257,0,0,3.7172,19.3492,0.5073,2.4822,9.9592,10.661,2.2281,0
2026-04-25,MID-0020-Kwekwe High,CELL_TDD,MID-0020-Kwekwe High_LTE_1,1,MID-0020-Kwekwe High,100%,100,98.838,99.5762,97.2284,99.001,4.2606,99.7494,11.7893,100,75.7893,67.5417,8.2476,5.437,22,9.1512,2.1035,20.2914,12.0592,0.2592,0.0001,0,5.8974,29.0676,1.3592,4.5517,11.6969,12.2674,2.2102,0
2026-04-25,MID-0201-Midlands State University 2,CELL_TDD,MID-0201-Midlands State University 2_LTE_6,6,MID-0201-Midlands State University 2,100%,100,100,100,100,99.5556,0,100,68.75,100,0.1803,0.1571,0.0232,0.0653,2,6.9213,3.5138,16.5429,38.8093,0.259,0.0004,0,1.1153,14.6648,0.0163,3.0104,13.1119,7.34,2.8757,0
2026-04-25,MID-0201-Midlands State University 2,CELL_TDD,MID-0201-Midlands State University 2_LTE_5,5,MID-0201-Midlands State University 2,100%,100,99.9817,100,99.9591,100,0.0638,100,100,100,0.0127,0.0082,0.0045,0.2825,2,7.3254,0.8413,31.7253,43.4098,0.4814,0.0024,0,1.15,14.7255,0.0706,3.2608,14.5592,2.7417,3.0564,0
2026-04-25,MID-0201-Midlands State University 2,CELL_TDD,MID-0201-Midlands State University 2_LTE_4,4,MID-0201-Midlands State University 2,100%,100,99.6023,100,98.6916,100,1.7189,100,78.1585,100,16.9437,15.3104,1.6333,0.7442,6,22.0338,5.6237,14.0555,4.0623,0.1559,0,0,1.7539,17.7748,0.1861,4.1236,9.3827,19.4284,2.0667,0
2026-04-25,MID-0201-Midlands State University 2,CELL_TDD,MID-0201-Midlands State University 2_LTE_3,3,MID-0201-Midlands State University 2,100%,100,100,100,100,100,0.1009,100,84.4262,100,0.5439,0.4774,0.0665,0.1918,4,16.8001,1.8897,15.1326,24.8358,0.1909,0.0001,0,0.8478,11.0224,0.048,2.2976,11.0563,12.0441,2.5946,0
2026-04-25,MID-0201-Midlands State University 2,CELL_TDD,MID-0201-Midlands State University 2_LTE_2,2,MID-0201-Midlands State University 2,100%,100,100,100,100,100,0,100,97.3684,100,0.0119,0.0072,0.0047,0.0212,2,20.3413,1.2647,13.8206,84.3892,0.2054,0,0,0.8313,11.1195,0.0053,2.3115,11.8688,5.064,2.7525,0
2026-04-25,MID-0201-Midlands State University 2,CELL_TDD,MID-0201-Midlands State University 2_LTE_1,1,MID-0201-Midlands State University 2,100%,100,99.6239,100,98.1661,99.8722,0.9077,99.6894,77.0529,100,55.5075,50.3265,5.181,2.8359,10,21.9526,4.0103,11.2802,3.1561,0.1235,0,0,2.1669,21.9339,0.709,4.8131,10.2214,22.4948,2.1002,0
2026-04-25,BYO-0165-Pumula South 2,CELL_TDD,BYO-0165-Pumula South 2_LTE_6,6,BYO-0165-Pumula South 2,100%,100,99.6416,99.9636,97.7316,99.8785,0.4496,99.9521,95.8086,99.9872,535.7354,485.5386,50.1968,14.0127,26,10.8821,4.158,13.4156,5.5876,0.1502,0,0,29.829,56.288,3.5032,16.5174,10.5889,17.8878,2.2259,0
2026-04-25,BYO-0165-Pumula South 2,CELL_TDD,BYO-0165-Pumula South 2_LTE_5,5,BYO-0165-Pumula South 2,100%,100,99.9179,99.9573,99.8097,99.8006,0.6524,99.7649,27.0846,99.9872,252.2662,226.3709,25.8953,8.9158,20,15.8669,3.855,13.8838,5.9038,0.1543,0,0,12.8997,43.1111,2.229,10.3295,10.2594,18.3101,2.2055,0
2026-04-25,BYO-0165-Pumula South 2,CELL_TDD,BYO-0165-Pumula South 2_LTE_4,4,BYO-0165-Pumula South 2,100%,100,99.7045,99.9323,98.5827,99.8114,1.3024,99.7192,60.1556,99.9872,219.2976,192.1265,27.171,6.4632,17,9.4315,3.1838,14.1119,8.5255,0.1604,0,0,17.1324,45.8337,1.6158,13.3524,9.1108,16.2099,2.3615,0
2026-04-25,BYO-0165-Pumula South 2,CELL_TDD,BYO-0165-Pumula South 2_LTE_3,3,BYO-0165-Pumula South 2,100%,100,99.7831,99.979,98.4231,99.8926,0.3934,99.7059,94.9145,99.9872,632.0361,562.1016,69.9345,16.7161,29,15.2902,5.4473,11.6964,5.7133,0.1328,0,0,22.48,53.3566,4.179,11.9785,10.8868,19.8468,2.0106,0
2026-04-25,BYO-0165-Pumula South 2,CELL_TDD,BYO-0165-Pumula South 2_LTE_2,2,BYO-0165-Pumula South 2,100%,100,99.9205,99.9352,99.831,99.8219,0.6311,99.9171,45.0527,99.9872,211.0992,188.8309,22.2684,7.3361,17,18.7192,4.33,12.1452,4.3557,0.1331,0,0,7.9676,35.0288,1.834,7.6548,11.5498,20.1598,2.1856,0
2026-04-25,BYO-0165-Pumula South 2,CELL_TDD,BYO-0165-Pumula South 2_LTE_1,1,BYO-0165-Pumula South 2,100%,100,99.5193,99.7844,98.2626,99.7927,1.0189,99.709,67.0236,99.9872,163.1707,144.4312,18.7395,5.3559,16,16.486,4.4595,12.7143,5.9175,0.146,0,0,7.4171,29.088,1.339,7.3602,9.7708,19.7878,2.1743,0
2026-04-25,BYO-0012-Cowdray Park,CELL_TDD,BYO-0012-Cowdray Park_LTE_6,6,BYO-0012-Cowdray Park,100%,100,99.8304,99.9777,98.6813,99.7857,0.5346,99.9599,82.9579,100.0004,606.6973,540.4474,66.25,20.7529,41,7.6684,3.8145,14.2943,7.0362,0.1641,0,0,37.7177,63.6831,5.1882,18.1709,9.5781,16.0472,2.2947,0
2026-04-25,BYO-0012-Cowdray Park,CELL_TDD,BYO-0012-Cowdray Park_LTE_5,5,BYO-0012-Cowdray Park,100%,100,99.6841,99.8301,99.1631,99.7501,0.9409,99.9831,76.3702,100.0004,384.3922,348.5877,35.8045,14.7065,30,8.7326,2.8002,14.9959,9.3095,0.1792,0,0,27.0516,54.726,3.6766,15.1584,9.0999,14.2089,2.3501,0
2026-04-25,BYO-0012-Cowdray Park,CELL_TDD,BYO-0012-Cowdray Park_LTE_4,4,BYO-0012-Cowdray Park,100%,100,99.8186,99.9813,97.8555,99.9206,0.4104,99.8328,86.234,100.0004,309.257,286.4618,22.7952,9.7091,18,18.2249,4.3767,12.64,4.4241,0.1395,0,0,14.2996,41.1054,2.4273,9.6249,11.1908,19.9674,2.0056,0
2026-04-25,BYO-0012-Cowdray Park,CELL_TDD,BYO-0012-Cowdray Park_LTE_3,3,BYO-0012-Cowdray Park,100%,100,99.8146,99.9806,98.3258,99.7545,0.3467,99.9402,64.17,100.0004,722.5432,623.5204,99.0229,17.5673,39,9.7289,4.8626,13.6808,6.4374,0.1559,0,0,31.7191,62.4924,4.3918,14.5729,9.6646,18.0503,2.3072,0
2026-04-25,BYO-0012-Cowdray Park,CELL_TDD,BYO-0012-Cowdray Park_LTE_2,2,BYO-0012-Cowdray Park,100%,100,99.6601,99.9073,97.9592,99.8298,0.5177,99.9793,80.4161,100.0004,452.5282,409.1929,43.3353,17.9892,36,11.8503,3.6581,15.1125,7.1221,0.1788,0,0,27.8907,52.1215,4.4973,13.3725,9.4617,14.9812,2.367,0
2026-04-25,BYO-0012-Cowdray Park,CELL_TDD,BYO-0012-Cowdray Park_LTE_1,1,BYO-0012-Cowdray Park,100%,100,99.8965,99.9837,99.0369,99.7211,0.4769,99.6569,37.7519,100.0007,199.1672,178.7756,20.3916,5.0225,12,21.3402,4.7342,13.3109,3.9454,0.1444,0,0,7.6863,29.5214,1.2556,6.9285,10.61,18.9496,2.0193,0
2026-04-25,BYO-0082-Richmond 2,CELL_TDD,BYO-0082-Richmond 2_LTE_6,6,BYO-0082-Richmond 2,100%,100,99.1704,99.8563,97.3945,99.7194,0.2547,99.7403,80.7771,99.9986,200.5521,185.653,14.899,1.9667,7,18.1824,6.4656,12.7874,2.5732,0.1367,0,0,9.9336,24.8612,0.4917,6.5172,10.6081,18.5199,1.9127,0
2026-04-25,BYO-0082-Richmond 2,CELL_TDD,BYO-0082-Richmond 2_LTE_5,5,BYO-0082-Richmond 2,100%,100,99.0368,99.2854,97.9859,99.2037,1.7432,100,53.5181,99.9986,103.4021,96.9953,6.4068,2.6792,9,14.5639,2.9705,9.2371,5.7491,0.1142,0,0,6.9289,25.8027,0.6698,6.7426,8.1917,20.1231,2.1326,0
2026-04-25,BYO-0082-Richmond 2,CELL_TDD,BYO-0082-Richmond 2_LTE_4,4,BYO-0082-Richmond 2,100%,100,98.9662,99.7814,97.5746,99.7363,3.9173,100,97.6109,99.9986,8.6914,7.7162,0.9752,0.857,4,19.9401,2.4946,15.2216,7.2579,0.202,0.0001,0,1.4768,15.8588,0.2142,3.7218,9.4386,17.0704,2.2222,0
2026-04-25,BYO-0082-Richmond 2,CELL_TDD,BYO-0082-Richmond 2_LTE_3,3,BYO-0082-Richmond 2,100%,100,99.48,99.9745,95.6693,99.9747,0.1989,99.9623,99.967,99.9986,28.2104,24.7633,3.4471,1.6986,7,22.8164,3.8886,10.5812,4.538,0.1109,0,0,2.2918,15.0617,0.4247,3.2121,10.3861,17.8802,2.4585,0
2026-04-25,BYO-0082-Richmond 2,CELL_TDD,BYO-0082-Richmond 2_LTE_2,2,BYO-0082-Richmond 2,100%,100,99.5051,99.6903,98.5965,99.4886,1.6556,100,47.8599,99.9986,151.762,134.2605,17.5016,2.7992,13,12.9368,3.63,12.7217,6.8878,0.1326,0,0,10.893,26.6318,0.6998,8.7086,7.389,14.6358,2.2565,0
2026-04-25,BYO-0082-Richmond 2,CELL_TDD,BYO-0082-Richmond 2_LTE_1,1,BYO-0082-Richmond 2,100%,100,98.6434,100,96.4527,97.549,6.0773,100,99.9248,99.9986,1.3076,0.8666,0.4411,0.4185,4,15.0506,0.7466,20.2139,12.5058,0.285,0.0005,0,0.8934,11.3006,0.1046,2.724,7.8424,10.8109,3.2914,0
2026-04-25,MID-0117-Kwekwe Newtown,CELL_TDD,MID-0117-Kwekwe Newtown_LTE_6,6,MID-0117-Kwekwe Newtown,100%,100,99.2436,99.2955,99.077,99.3927,2.2024,99.9562,19.7267,100.0002,87.3321,79.813,7.5191,6.0324,15,13.8426,3.2585,14.6913,7.9565,0.1798,0,0,6.0161,33.6567,1.5081,8.1185,10.9797,15.5951,1.9904,0
2026-04-25,MID-0117-Kwekwe Newtown,CELL_TDD,MID-0117-Kwekwe Newtown_LTE_5,5,MID-0117-Kwekwe Newtown,100%,100,98.7324,99.2284,97.5163,99.1209,3.838,99.9553,23.5318,100.0002,94.4984,86.6639,7.8344,4.399,14,9.7868,1.5971,16.2415,9.9802,0.1934,0.0001,0,9.1224,34.3834,1.0998,10.0205,8.3416,13.7599,2.3779,0
2026-04-25,MID-0117-Kwekwe Newtown,CELL_TDD,MID-0117-Kwekwe Newtown_LTE_4,4,MID-0117-Kwekwe Newtown,100%,100,99.4513,99.7804,97.6213,99.711,1.2948,100,70.5756,100.0002,208.0358,175.0631,32.9727,8.8401,22,14.7833,6.0811,13.5854,6.9941,0.1673,0,0,11.4714,40.0081,2.21,9.8392,10.7216,17.1616,2.0547,0
2026-04-25,MID-0117-Kwekwe Newtown,CELL_TDD,MID-0117-Kwekwe Newtown_LTE_3,3,MID-0117-Kwekwe Newtown,100%,100,99.5937,99.8179,98.6301,99.6511,1.4124,100,20.0684,100.0002,130.8813,114.9,15.9813,5.9155,14,16.0928,6.0502,12.3269,5.2722,0.1409,0,0,5.3612,34.4506,1.4789,6.626,11.5237,20.2822,1.9816,0
2026-04-25,MID-0117-Kwekwe Newtown,CELL_TDD,MID-0117-Kwekwe Newtown_LTE_2,2,MID-0117-Kwekwe Newtown,100%,100,99.0291,99.5743,97.4684,99.4673,3.4935,99.9162,21.2756,100.0002,144.6766,136.638,8.0386,3.329,14,17.0039,1.9641,13.3345,8.9692,0.1537,0,0,6.9171,22.7164,0.8322,6.5981,10.1566,17.2767,1.9391,0
2026-04-25,MID-0117-Kwekwe Newtown,CELL_TDD,MID-0117-Kwekwe Newtown_LTE_1,1,MID-0117-Kwekwe Newtown,100%,100,99.7637,99.8959,99.324,99.7077,0.9915,100,87.8378,100.0009,277.6792,187.2738,90.4053,7.7743,19,15.4644,13.9863,10.3569,5.5947,0.1385,0,0,8.1206,43.9733,1.9436,8.2019,11.5695,20.581,2.0107,0
2026-04-25,MID-0022-Mbizo 2,CELL_TDD,MID-0022-Mbizo 2_LTE_6,6,MID-0022-Mbizo 2,100%,100,99.8581,99.9403,99.4942,99.791,0.9549,99.9805,80.711,100.002,445.619,396.2665,49.3525,19.9946,43,8.2539,2.6613,15.2216,8.9518,0.1799,0,0,27.8885,60.4735,4.9987,16.5474,9.9004,16.3259,2.4368,0
2026-04-25,MID-0022-Mbizo 2,CELL_TDD,MID-0022-Mbizo 2_LTE_5,5,MID-0022-Mbizo 2,100%,100,99.7369,99.9723,97.8358,99.8996,0.5567,99.8951,98.3259,100.0021,215.2435,191.2884,23.9551,10.6893,22,13.1038,2.7539,14.3658,7.3123,0.1643,0,0,12.9187,46.6756,2.6723,11.5813,10.9484,17.5791,2.2545,0
2026-04-25,MID-0022-Mbizo 2,CELL_TDD,MID-0022-Mbizo 2_LTE_4,4,MID-0022-Mbizo 2,100%,100,99.679,99.9684,96.8961,99.8313,0.4777,100,99.8802,100.002,309.8951,283.7488,26.1463,14.0051,28,11.0675,3.3585,14.7553,7.0296,0.1734,0,0,18.6768,46.3876,3.5013,12.2277,10.3679,16.5186,2.0499,0
2026-04-25,MID-0022-Mbizo 2,CELL_TDD,MID-0022-Mbizo 2_LTE_3,3,MID-0022-Mbizo 2,100%,100,99.8471,99.9293,99.3775,99.7136,1.0353,100,78.8537,100.0023,610.6859,547.128,63.558,24.1064,50,10.8299,2.8338,14.0388,7.6288,0.1714,0,0,27.3511,61.7979,6.0266,13.8143,9.4113,17.3963,2.3824,0
